period,reserve_mw,supply_mw,model,threshold_pct,selected_capacity_mwh,native_deficit_pct,false_feasible
evaluation,0.5,0.75,5minute,0.1,1.0,0.4462592695198576,True
evaluation,0.5,0.75,envelope,0.1,1.0,1.2949106970074246e-10,False
evaluation,0.5,0.75,minute,0.1,1.0,0.08630548848367045,False
evaluation,0.5,0.75,native,0.1,1.0,1.295576055852204e-10,False
evaluation,0.5,0.75,quarter,0.1,1.0,1.253927315968491,True
evaluation,0.75,0.25,5minute,0.1,2.0,0.39477233351872953,True
evaluation,0.75,0.25,envelope,0.1,2.0,1.7297341483907973e-10,False
evaluation,0.75,0.25,minute,0.1,2.0,0.06495437823381456,False
evaluation,0.75,0.25,native,0.1,2.0,1.7296124919946223e-10,False
evaluation,0.75,0.25,quarter,0.1,2.0,1.201968084827907,True
evaluation,0.75,0.5,5minute,0.1,2.0,0.39477233351872953,True
evaluation,0.75,0.5,envelope,0.1,2.0,1.7297341483907973e-10,False
evaluation,0.75,0.5,minute,0.1,2.0,0.06495437823381456,False
evaluation,0.75,0.5,native,0.1,2.0,1.7296124919946223e-10,False
evaluation,0.75,0.5,quarter,0.1,2.0,1.201968084827907,True
evaluation,0.75,0.75,5minute,0.1,2.0,0.39477233351872953,True
evaluation,0.75,0.75,envelope,0.1,2.0,1.7297341483907973e-10,False
evaluation,0.75,0.75,minute,0.1,2.0,0.06495437823381456,False
evaluation,0.75,0.75,native,0.1,2.0,1.7296124919946223e-10,False
evaluation,0.75,0.75,quarter,0.1,2.0,1.201968084827907,True
calibration,0.25,0.25,5minute,0.5,0.5,0.4383789442485357,False
calibration,0.25,0.25,envelope,0.5,0.5,1.601751278417172e-10,False
calibration,0.25,0.25,minute,0.5,0.5,0.01474882423962424,False
calibration,0.25,0.25,native,0.5,0.5,1.6044547531691893e-10,False
calibration,0.25,0.25,quarter,0.5,0.5,1.2590884173535273,True
calibration,0.25,0.5,5minute,0.5,0.5,0.4383789442485357,False
calibration,0.25,0.5,envelope,0.5,0.5,1.601751278417172e-10,False
calibration,0.25,0.5,minute,0.5,0.5,0.01474882423962424,False
calibration,0.25,0.5,native,0.5,0.5,1.6044547531691893e-10,False
calibration,0.25,0.5,quarter,0.5,0.5,1.2590884173535273,True
calibration,0.25,0.75,5minute,0.5,0.5,0.4383789442485357,False
calibration,0.25,0.75,envelope,0.5,0.5,1.601751278417172e-10,False
calibration,0.25,0.75,minute,0.5,0.5,0.01474882423962424,False
calibration,0.25,0.75,native,0.5,0.5,1.6044547531691893e-10,False
calibration,0.25,0.75,quarter,0.5,0.5,1.2590884173535273,True
calibration,0.5,0.25,5minute,0.5,1.0,0.43899904542637697,False
calibration,0.5,0.25,envelope,0.5,1.0,1.6005806933578384e-10,False
calibration,0.5,0.25,minute,0.5,1.0,0.020957349378679706,False
calibration,0.5,0.25,native,0.5,1.0,1.6029614367425095e-10,False
calibration,0.5,0.25,quarter,0.5,1.0,1.2593706307946082,True
calibration,0.5,0.5,5minute,0.5,1.0,0.4383789442485361,False
calibration,0.5,0.5,envelope,0.5,1.0,1.601751278417172e-10,False
calibration,0.5,0.5,minute,0.5,1.0,0.01474882423962424,False
calibration,0.5,0.5,native,0.5,1.0,1.6044547531691893e-10,False
calibration,0.5,0.5,quarter,0.5,1.0,1.2590884173535284,True
calibration,0.5,0.75,5minute,0.5,1.0,0.4183783389631133,False
calibration,0.5,0.75,envelope,0.5,1.0,0.022940357378749974,False
calibration,0.5,0.75,minute,0.5,1.0,1.129265979122861e-10,False
calibration,0.5,0.75,native,0.5,1.0,0.02294035737915631,False
calibration,0.5,0.75,quarter,0.5,1.0,1.2449196111152758,True
calibration,0.75,0.25,5minute,0.5,2.0,0.3493667642356753,False
calibration,0.75,0.25,envelope,0.5,2.0,0.03680037888146333,False
calibration,0.75,0.25,minute,0.5,2.0,1.5617665287747134e-10,False
calibration,0.75,0.25,native,0.5,2.0,0.036800378882099194,False
calibration,0.75,0.25,quarter,0.5,2.0,1.1670118713456759,True
calibration,0.75,0.5,5minute,0.5,2.0,0.3493667642356753,False
calibration,0.75,0.5,envelope,0.5,2.0,0.03680037888146333,False
calibration,0.75,0.5,minute,0.5,2.0,1.5617665287747134e-10,False
calibration,0.75,0.5,native,0.5,2.0,0.036800378882099194,False
calibration,0.75,0.5,quarter,0.5,2.0,1.1670118713456759,True
calibration,0.75,0.75,5minute,0.5,2.0,0.3493667642356753,False
calibration,0.75,0.75,envelope,0.5,2.0,0.03680037888146333,False
calibration,0.75,0.75,minute,0.5,2.0,1.5617665287747134e-10,False
calibration,0.75,0.75,native,0.5,2.0,0.036800378882099194,False
calibration,0.75,0.75,quarter,0.5,2.0,1.1670118713456759,True
development,0.25,0.25,5minute,0.5,0.5,0.4843445772092465,False
development,0.25,0.25,envelope,0.5,0.5,1.5059489843410624e-10,False
development,0.25,0.25,minute,0.5,0.5,0.13702985072594284,False
development,0.25,0.25,native,0.5,0.5,1.5069864415148277e-10,False
development,0.25,0.25,quarter,0.5,0.5,1.1500234130476608,True
development,0.25,0.5,5minute,0.5,0.5,0.4843445772092465,False
development,0.25,0.5,envelope,0.5,0.5,1.5059489843410624e-10,False
development,0.25,0.5,minute,0.5,0.5,0.13702985072594284,False
development,0.25,0.5,native,0.5,0.5,1.5069864415148277e-10,False
development,0.25,0.5,quarter,0.5,0.5,1.1500234130476608,True
development,0.25,0.75,5minute,0.5,0.5,0.4843445772092465,False
development,0.25,0.75,envelope,0.5,0.5,1.5059489843410624e-10,False
development,0.25,0.75,minute,0.5,0.5,0.13702985072594284,False
development,0.25,0.75,native,0.5,0.5,1.5069864415148277e-10,False
development,0.25,0.75,quarter,0.5,0.5,1.1500234130476608,True
development,0.5,0.25,5minute,0.5,1.0,0.4870295765778643,False
development,0.5,0.25,envelope,0.5,1.0,1.5031924473030557e-10,False
development,0.5,0.25,minute,0.5,1.0,0.13325773326586415,False
development,0.5,0.25,native,0.5,1.0,1.5045907514784264e-10,False
development,0.5,0.25,quarter,0.5,1.0,1.152506254557287,True
development,0.5,0.5,5minute,0.5,1.0,0.484344577209247,False
development,0.5,0.5,envelope,0.5,1.0,1.5059489843410624e-10,False
development,0.5,0.5,minute,0.5,1.0,0.13702985072594315,False
development,0.5,0.5,native,0.5,1.0,1.5069864415148277e-10,False
development,0.5,0.5,quarter,0.5,1.0,1.1500234130476619,True
development,0.5,0.75,5minute,0.5,1.0,0.4843611959223078,False
development,0.5,0.75,envelope,0.5,1.0,1.5059365434209987e-10,False
development,0.5,0.75,minute,0.5,1.0,0.1311741256769934,False
development,0.5,0.75,native,0.5,1.0,1.5069290636035163e-10,False
development,0.5,0.75,quarter,0.5,1.0,1.1501002568615715,True
development,0.75,0.25,5minute,0.5,1.0,0.9255512333457079,True
development,0.75,0.25,envelope,0.5,1.0,0.4946460317092525,False
development,0.75,0.25,minute,0.5,1.0,0.6034741199754872,True
development,0.75,0.25,native,0.5,1.0,0.4946460317096521,False
development,0.75,0.25,quarter,0.5,1.0,1.5608854332635083,True
development,0.75,0.5,5minute,0.5,1.0,0.9255512333457079,True
development,0.75,0.5,envelope,0.5,1.0,0.4946460317092525,False
development,0.75,0.5,minute,0.5,1.0,0.6034741199754872,True
development,0.75,0.5,native,0.5,1.0,0.4946460317096521,False
development,0.75,0.5,quarter,0.5,1.0,1.5608854332635083,True
development,0.75,0.75,5minute,0.5,1.0,0.9255512333457079,True
development,0.75,0.75,envelope,0.5,1.0,0.4946460317092525,False
development,0.75,0.75,minute,0.5,1.0,0.6034741199754872,True
development,0.75,0.75,native,0.5,1.0,0.4946460317096521,False
development,0.75,0.75,quarter,0.5,1.0,1.5608854332635083,True
evaluation,0.25,0.25,5minute,0.5,0.25,0.7164896197287037,True
evaluation,0.25,0.25,envelope,0.5,0.25,0.41388452429145395,False
evaluation,0.25,0.25,minute,0.5,0.25,0.43360709632509625,False
evaluation,0.25,0.25,native,0.5,0.25,0.41388452429148087,False
evaluation,0.25,0.25,quarter,0.5,0.25,1.4342260260646211,True
evaluation,0.25,0.5,5minute,0.5,0.25,0.7164896197287037,True
evaluation,0.25,0.5,envelope,0.5,0.25,0.41388452429145395,False
evaluation,0.25,0.5,minute,0.5,0.25,0.43360709632509625,False
evaluation,0.25,0.5,native,0.5,0.25,0.41388452429148087,False
evaluation,0.25,0.5,quarter,0.5,0.25,1.4342260260646211,True
evaluation,0.25,0.75,5minute,0.5,0.25,0.7164896197287037,True
evaluation,0.25,0.75,envelope,0.5,0.25,0.41388452429145395,False
evaluation,0.25,0.75,minute,0.5,0.25,0.43360709632509625,False
evaluation,0.25,0.75,native,0.5,0.25,0.41388452429148087,False
evaluation,0.25,0.75,quarter,0.5,0.25,1.4342260260646211,True
evaluation,0.5,0.25,5minute,0.5,0.5,0.7164896197287043,True
evaluation,0.5,0.25,envelope,0.5,0.5,0.41388452429145406,False
evaluation,0.5,0.25,minute,0.5,0.5,0.4336070963250966,False
evaluation,0.5,0.25,native,0.5,0.5,0.4138845242914812,False
evaluation,0.5,0.25,quarter,0.5,0.5,1.4342260260646222,True
evaluation,0.5,0.5,5minute,0.5,0.5,0.7164896197287043,True
evaluation,0.5,0.5,envelope,0.5,0.5,0.41388452429145406,False
evaluation,0.5,0.5,minute,0.5,0.5,0.4336070963250966,False
evaluation,0.5,0.5,native,0.5,0.5,0.4138845242914812,False
evaluation,0.5,0.5,quarter,0.5,0.5,1.4342260260646222,True
evaluation,0.5,0.75,5minute,0.5,0.5,0.7164896197287043,True
evaluation,0.5,0.75,envelope,0.5,0.5,0.41388452429145406,False
evaluation,0.5,0.75,minute,0.5,0.5,0.4336070963250966,False
evaluation,0.5,0.75,native,0.5,0.5,0.4138845242914812,False
evaluation,0.5,0.75,quarter,0.5,0.5,1.4342260260646222,True
evaluation,0.75,0.25,5minute,0.5,1.0,0.6390611987520941,True
evaluation,0.75,0.25,envelope,0.5,1.0,0.41739941262149843,False
evaluation,0.75,0.25,minute,0.5,1.0,0.4220671091614201,False
evaluation,0.75,0.25,native,0.5,1.0,0.41739941262146824,False
evaluation,0.75,0.25,quarter,0.5,1.0,1.3137520388708936,True
evaluation,0.75,0.5,5minute,0.5,1.0,0.6390611987520941,True
evaluation,0.75,0.5,envelope,0.5,1.0,0.41739941262149843,False
evaluation,0.75,0.5,minute,0.5,1.0,0.4220671091614201,False
evaluation,0.75,0.5,native,0.5,1.0,0.41739941262146824,False
evaluation,0.75,0.5,quarter,0.5,1.0,1.3137520388708936,True
evaluation,0.75,0.75,5minute,0.5,1.0,0.6390611987520941,True
evaluation,0.75,0.75,envelope,0.5,1.0,0.41739941262149843,False
evaluation,0.75,0.75,minute,0.5,1.0,0.4220671091614201,False
evaluation,0.75,0.75,native,0.5,1.0,0.41739941262146824,False
evaluation,0.75,0.75,quarter,0.5,1.0,1.3137520388708936,True
calibration,0.25,0.25,5minute,1.0,0.25,0.7348114843438703,False
calibration,0.25,0.25,envelope,1.0,0.25,0.6002694412394756,False
calibration,0.25,0.25,minute,1.0,0.25,0.5950101336158476,False
calibration,0.25,0.25,native,1.0,0.25,0.6002694412395881,False
calibration,0.25,0.25,quarter,1.0,0.25,1.439602414129943,True
calibration,0.25,0.5,5minute,1.0,0.25,0.7348114843438703,False
calibration,0.25,0.5,envelope,1.0,0.25,0.6002694412394756,False
calibration,0.25,0.5,minute,1.0,0.25,0.5950101336158476,False
calibration,0.25,0.5,native,1.0,0.25,0.6002694412395881,False
calibration,0.25,0.5,quarter,1.0,0.25,1.439602414129943,True
calibration,0.25,0.75,5minute,1.0,0.25,0.7348114843438703,False
calibration,0.25,0.75,envelope,1.0,0.25,0.6002694412394756,False
calibration,0.25,0.75,minute,1.0,0.25,0.5950101336158476,False
calibration,0.25,0.75,native,1.0,0.25,0.6002694412395881,False
calibration,0.25,0.75,quarter,1.0,0.25,1.439602414129943,True
calibration,0.5,0.25,5minute,1.0,0.5,0.7348114843438711,False
calibration,0.5,0.25,envelope,1.0,0.5,0.6002694412394761,False
calibration,0.5,0.25,minute,1.0,0.5,0.5950101336158483,False
calibration,0.5,0.25,native,1.0,0.5,0.6002694412395886,False
calibration,0.5,0.25,quarter,1.0,0.5,1.4396024141299444,True
calibration,0.5,0.5,5minute,1.0,0.5,0.7348114843438711,False
calibration,0.5,0.5,envelope,1.0,0.5,0.6002694412394761,False
calibration,0.5,0.5,minute,1.0,0.5,0.5950101336158483,False
calibration,0.5,0.5,native,1.0,0.5,0.6002694412395886,False
calibration,0.5,0.5,quarter,1.0,0.5,1.4396024141299444,True
calibration,0.5,0.75,5minute,1.0,0.5,0.7348114843438711,False
calibration,0.5,0.75,envelope,1.0,0.5,0.6002694412394761,False
calibration,0.5,0.75,minute,1.0,0.5,0.5950101336158483,False
calibration,0.5,0.75,native,1.0,0.5,0.6002694412395886,False
calibration,0.5,0.75,quarter,1.0,0.5,1.4396024141299444,True
calibration,0.75,0.25,5minute,1.0,1.0,0.6389469306468002,False
calibration,0.75,0.25,envelope,1.0,1.0,0.6592182900710665,False
calibration,0.75,0.25,minute,1.0,1.0,0.6356831096841152,False
calibration,0.75,0.25,native,1.0,1.0,0.6592182900714405,False
calibration,0.75,0.25,quarter,1.0,1.0,1.2060124784269008,True
calibration,0.75,0.5,5minute,1.0,1.0,0.6389469306468002,False
calibration,0.75,0.5,envelope,1.0,1.0,0.6592182900710665,False
calibration,0.75,0.5,minute,1.0,1.0,0.6356831096841152,False
calibration,0.75,0.5,native,1.0,1.0,0.6592182900714405,False
calibration,0.75,0.5,quarter,1.0,1.0,1.2060124784269008,True
calibration,0.75,0.75,5minute,1.0,1.0,0.6389469306468002,False
calibration,0.75,0.75,envelope,1.0,1.0,0.6592182900710665,False
calibration,0.75,0.75,minute,1.0,1.0,0.6356831096841152,False
calibration,0.75,0.75,native,1.0,1.0,0.6592182900714405,False
calibration,0.75,0.75,quarter,1.0,1.0,1.2060124784269008,True
development,0.25,0.25,5minute,1.0,0.25,1.0252805167908787,True
development,0.25,0.25,envelope,1.0,0.25,0.6105096902997116,False
development,0.25,0.25,minute,1.0,0.25,0.7087800083843901,False
development,0.25,0.25,native,1.0,0.25,0.6105096902996577,False
development,0.25,0.25,quarter,1.0,0.25,1.6197235343313918,True
development,0.25,0.5,5minute,1.0,0.25,1.0252805167908787,True
development,0.25,0.5,envelope,1.0,0.25,0.6105096902997116,False
development,0.25,0.5,minute,1.0,0.25,0.7087800083843901,False
development,0.25,0.5,native,1.0,0.25,0.6105096902996577,False
development,0.25,0.5,quarter,1.0,0.25,1.6197235343313918,True
development,0.25,0.75,5minute,1.0,0.25,1.0252805167908787,True
development,0.25,0.75,envelope,1.0,0.25,0.6105096902997116,False
development,0.25,0.75,minute,1.0,0.25,0.7087800083843901,False
development,0.25,0.75,native,1.0,0.25,0.6105096902996577,False
development,0.25,0.75,quarter,1.0,0.25,1.6197235343313918,True
development,0.5,0.25,5minute,1.0,0.5,1.0252805167908796,True
development,0.5,0.25,envelope,1.0,0.5,0.610509690299712,False
development,0.5,0.25,minute,1.0,0.5,0.7087800083843906,False
development,0.5,0.25,native,1.0,0.5,0.6105096902996582,False
development,0.5,0.25,quarter,1.0,0.5,1.6197235343313934,True
development,0.5,0.5,5minute,1.0,0.5,1.0252805167908796,True
development,0.5,0.5,envelope,1.0,0.5,0.610509690299712,False
development,0.5,0.5,minute,1.0,0.5,0.7087800083843906,False
development,0.5,0.5,native,1.0,0.5,0.6105096902996582,False
development,0.5,0.5,quarter,1.0,0.5,1.6197235343313934,True
development,0.5,0.75,5minute,1.0,0.5,1.0252805167908796,True
development,0.5,0.75,envelope,1.0,0.5,0.610509690299712,False
development,0.5,0.75,minute,1.0,0.5,0.7087800083843906,False
development,0.5,0.75,native,1.0,0.5,0.6105096902996582,False
development,0.5,0.75,quarter,1.0,0.5,1.6197235343313934,True
development,0.75,0.25,5minute,1.0,1.0,0.9255512333457079,False
development,0.75,0.25,envelope,1.0,1.0,0.4946460317092525,False
development,0.75,0.25,minute,1.0,1.0,0.6034741199754872,False
development,0.75,0.25,native,1.0,1.0,0.4946460317096521,False
development,0.75,0.25,quarter,1.0,1.0,1.5608854332635083,True
development,0.75,0.5,5minute,1.0,1.0,0.9255512333457079,False
development,0.75,0.5,envelope,1.0,1.0,0.4946460317092525,False
development,0.75,0.5,minute,1.0,1.0,0.6034741199754872,False
development,0.75,0.5,native,1.0,1.0,0.4946460317096521,False
development,0.75,0.5,quarter,1.0,1.0,1.5608854332635083,True
development,0.75,0.75,5minute,1.0,1.0,0.9255512333457079,False
development,0.75,0.75,envelope,1.0,1.0,0.4946460317092525,False
development,0.75,0.75,minute,1.0,1.0,0.6034741199754872,False
development,0.75,0.75,native,1.0,1.0,0.4946460317096521,False
development,0.75,0.75,quarter,1.0,1.0,1.5608854332635083,True
evaluation,0.25,0.25,5minute,1.0,0.25,0.7164896197287037,False
evaluation,0.25,0.25,envelope,1.0,0.25,0.41388452429145395,False
evaluation,0.25,0.25,minute,1.0,0.25,0.43360709632509625,False
evaluation,0.25,0.25,native,1.0,0.25,0.41388452429148087,False
evaluation,0.25,0.25,quarter,1.0,0.25,1.4342260260646211,True
evaluation,0.25,0.5,5minute,1.0,0.25,0.7164896197287037,False
evaluation,0.25,0.5,envelope,1.0,0.25,0.41388452429145395,False
evaluation,0.25,0.5,minute,1.0,0.25,0.43360709632509625,False
evaluation,0.25,0.5,native,1.0,0.25,0.41388452429148087,False
evaluation,0.25,0.5,quarter,1.0,0.25,1.4342260260646211,True
evaluation,0.25,0.75,5minute,1.0,0.25,0.7164896197287037,False
evaluation,0.25,0.75,envelope,1.0,0.25,0.41388452429145395,False
evaluation,0.25,0.75,minute,1.0,0.25,0.43360709632509625,False
evaluation,0.25,0.75,native,1.0,0.25,0.41388452429148087,False
evaluation,0.25,0.75,quarter,1.0,0.25,1.4342260260646211,True
evaluation,0.5,0.25,5minute,1.0,0.5,0.7164896197287043,False
evaluation,0.5,0.25,envelope,1.0,0.5,0.41388452429145406,False
evaluation,0.5,0.25,minute,1.0,0.5,0.4336070963250966,False
evaluation,0.5,0.25,native,1.0,0.5,0.4138845242914812,False
evaluation,0.5,0.25,quarter,1.0,0.5,1.4342260260646222,True
evaluation,0.5,0.5,5minute,1.0,0.5,0.7164896197287043,False
evaluation,0.5,0.5,envelope,1.0,0.5,0.41388452429145406,False
evaluation,0.5,0.5,minute,1.0,0.5,0.4336070963250966,False
evaluation,0.5,0.5,native,1.0,0.5,0.4138845242914812,False
evaluation,0.5,0.5,quarter,1.0,0.5,1.4342260260646222,True
evaluation,0.5,0.75,5minute,1.0,0.5,0.7164896197287043,False
evaluation,0.5,0.75,envelope,1.0,0.5,0.41388452429145406,False
evaluation,0.5,0.75,minute,1.0,0.5,0.4336070963250966,False
evaluation,0.5,0.75,native,1.0,0.5,0.4138845242914812,False
evaluation,0.5,0.75,quarter,1.0,0.5,1.4342260260646222,True
evaluation,0.75,0.25,5minute,1.0,1.0,0.6390611987520941,False
evaluation,0.75,0.25,envelope,1.0,1.0,0.41739941262149843,False
evaluation,0.75,0.25,minute,1.0,1.0,0.4220671091614201,False
evaluation,0.75,0.25,native,1.0,1.0,0.41739941262146824,False
evaluation,0.75,0.25,quarter,1.0,1.0,1.3137520388708936,True
evaluation,0.75,0.5,5minute,1.0,1.0,0.6390611987520941,False
evaluation,0.75,0.5,envelope,1.0,1.0,0.41739941262149843,False
evaluation,0.75,0.5,minute,1.0,1.0,0.4220671091614201,False
evaluation,0.75,0.5,native,1.0,1.0,0.41739941262146824,False
evaluation,0.75,0.5,quarter,1.0,1.0,1.3137520388708936,True
evaluation,0.75,0.75,5minute,1.0,1.0,0.6390611987520941,False
evaluation,0.75,0.75,envelope,1.0,1.0,0.41739941262149843,False
